0.92,95,5,0.95,0.021794494717703377
0.8,93,7,0.93,0.02551470164434614
0.6,89,11,0.89,0.031288975694324025
0.2,70,30,0.7,0.045825756949558406
0.08,55,45,0.55,0.049749371855330994
-0.08,47,53,0.47,0.04990991885387112
-0.2,27,73,0.27,0.044395945760846225
-0.6,8,92,0.08,0.027129319932501072
-0.8,1,99,0.01,0.0099498743710662
-0.92,0,100,0.0,0.0
