0.92,99,1,0.99,0.009949874371066205
0.8,99,1,0.99,0.009949874371066205
0.6,98,2,0.98,0.014000000000000005
0.2,95,5,0.95,0.021794494717703377
0.08,90,10,0.9,0.03
-0.08,92,8,0.92,0.027129319932501065
-0.2,81,19,0.81,0.03923009049186606
-0.6,70,30,0.7,0.045825756949558406
-0.8,55,45,0.55,0.049749371855330994
-0.92,35,65,0.35,0.047696960070847276
