0.92,89,11,0.89,0.031288975694324025
0.8,87,13,0.87,0.03363034344160047
0.6,72,28,0.72,0.0448998886412873
0.2,47,53,0.47,0.04990991885387112
0.08,34,65,0.34,0.04737087712930804
-0.08,23,77,0.23,0.042083250825001625
-0.2,11,89,0.11,0.03128897569432403
-0.6,0,100,0.0,0.0
-0.8,0,100,0.0,0.0
-0.92,0,100,0.0,0.0
