0.92,93,7,0.93,0.02551470164434614
0.8,92,8,0.92,0.027129319932501065
0.6,89,11,0.89,0.031288975694324025
0.2,66,34,0.66,0.04737087712930804
0.08,56,44,0.56,0.04963869458396342
-0.08,52,48,0.52,0.049959983987187186
-0.2,35,65,0.35,0.047696960070847276
-0.6,15,85,0.15,0.035707142142714254
-0.8,5,95,0.05,0.021794494717703367
-0.92,2,98,0.02,0.014
