0.92,99,1,0.99,0.009949874371066205
0.8,100,0,1.0,0.0
0.6,98,1,0.98,0.014000000000000005
0.2,80,20,0.8,0.04
0.08,76,24,0.76,0.04270831300812525
-0.08,71,28,0.71,0.04537620521815371
-0.2,58,42,0.58,0.04935585071701227
-0.6,23,77,0.23,0.042083250825001625
-0.8,6,94,0.06,0.023748684174075833
-0.92,0,100,0.0,0.0
