0.92,100,0,1.0,0.0
0.8,100,0,1.0,0.0
0.6,100,0,1.0,0.0
0.2,99,1,0.99,0.009949874371066205
0.08,97,3,0.97,0.017058722109231986
-0.08,94,5,0.94,0.023748684174075843
-0.2,85,15,0.85,0.035707142142714254
-0.6,78,22,0.78,0.04142463035441595
-0.8,58,42,0.58,0.04935585071701227
-0.92,33,67,0.33,0.04702127178203499
