m0,count_A,count_B,probability,standard_error
0.920000,87,13,0.870000,0.033630
0.800000,77,23,0.770000,0.042083
0.600000,78,22,0.780000,0.041425
0.200000,67,33,0.670000,0.047021
0.080000,57,43,0.570000,0.049508
-0.080000,46,54,0.460000,0.049840
-0.200000,38,62,0.380000,0.048539
-0.600000,11,89,0.110000,0.031289
-0.800000,2,98,0.020000,0.014000
-0.920000,0,100,0.000000,0.000000
