m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,98,2,0,0.980000,0.014000
0.200000,95,5,0,0.950000,0.021794
0.080000,93,7,0,0.930000,0.025515
-0.080000,79,21,0,0.790000,0.040731
-0.200000,77,23,0,0.770000,0.042083
-0.600000,47,53,0,0.470000,0.049910
-0.800000,21,79,0,0.210000,0.040731
-0.920000,8,92,0,0.080000,0.027129
