m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,99,1,0,0.990000,0.009950
0.600000,99,1,0,0.990000,0.009950
0.200000,85,15,0,0.850000,0.035707
0.080000,83,17,0,0.830000,0.037563
-0.080000,73,27,0,0.730000,0.044396
-0.200000,64,36,0,0.640000,0.048000
-0.600000,37,63,0,0.370000,0.048280
-0.800000,27,73,0,0.270000,0.044396
-0.920000,11,89,0,0.110000,0.031289
