m0,count_A,count_B,invalid,probability,standard_error
0.920000,99,1,0,0.990000,0.009950
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,94,6,0,0.940000,0.023749
0.080000,93,7,0,0.930000,0.025515
-0.080000,88,12,0,0.880000,0.032496
-0.200000,86,14,0,0.860000,0.034699
-0.600000,73,27,0,0.730000,0.044396
-0.800000,57,43,0,0.570000,0.049508
-0.920000,36,64,0,0.360000,0.048000
