m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,98,2,0,0.980000,0.014000
0.600000,97,3,0,0.970000,0.017059
0.200000,75,25,0,0.750000,0.043301
0.080000,76,24,0,0.760000,0.042708
-0.080000,55,45,0,0.550000,0.049749
-0.200000,51,49,0,0.510000,0.049990
-0.600000,22,78,0,0.220000,0.041425
-0.800000,8,92,0,0.080000,0.027129
-0.920000,3,97,0,0.030000,0.017059
