m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,100,0,0,1.000000,0.000000
0.080000,99,1,0,0.990000,0.009950
-0.080000,96,4,0,0.960000,0.019596
-0.200000,72,28,0,0.720000,0.044900
-0.600000,30,70,0,0.300000,0.045826
-0.800000,20,80,0,0.200000,0.040000
-0.920000,10,90,0,0.100000,0.030000
