m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,99,1,0,0.990000,0.009950
0.600000,100,0,0,1.000000,0.000000
0.200000,93,7,0,0.930000,0.025515
0.080000,84,16,0,0.840000,0.036661
-0.080000,71,29,0,0.710000,0.045376
-0.200000,51,49,0,0.510000,0.049990
-0.600000,17,83,0,0.170000,0.037563
-0.800000,4,96,0,0.040000,0.019596
-0.920000,2,98,0,0.020000,0.014000
