m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,97,3,0,0.970000,0.017059
0.080000,98,2,0,0.980000,0.014000
-0.080000,94,6,0,0.940000,0.023749
-0.200000,89,11,0,0.890000,0.031289
-0.600000,72,28,0,0.720000,0.044900
-0.800000,60,40,0,0.600000,0.048990
-0.920000,41,59,0,0.410000,0.049183
