m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,97,3,0,0.970000,0.017059
0.600000,94,6,0,0.940000,0.023749
0.200000,78,22,0,0.780000,0.041425
0.080000,70,30,0,0.700000,0.045826
-0.080000,50,50,0,0.500000,0.050000
-0.200000,44,56,0,0.440000,0.049639
-0.600000,10,90,0,0.100000,0.030000
-0.800000,3,97,0,0.030000,0.017059
-0.920000,3,97,0,0.030000,0.017059
