m0,count_A,count_B,invalid,probability,standard_error
0.920000,94,6,0,0.940000,0.023749
0.800000,85,15,0,0.850000,0.035707
0.600000,84,16,0,0.840000,0.036661
0.200000,70,30,0,0.700000,0.045826
0.080000,56,44,0,0.560000,0.049639
-0.080000,45,55,0,0.450000,0.049749
-0.200000,31,69,0,0.310000,0.046249
-0.600000,4,96,0,0.040000,0.019596
-0.800000,0,100,0,0.000000,0.000000
-0.920000,0,100,0,0.000000,0.000000
