m0,count_A,count_B,invalid,probability,standard_error
0.920000,98,2,0,0.980000,0.014000
0.800000,97,3,0,0.970000,0.017059
0.600000,89,11,0,0.890000,0.031289
0.200000,56,44,0,0.560000,0.049639
0.080000,42,57,1,0.424242,0.049672
-0.080000,21,79,0,0.210000,0.040731
-0.200000,15,85,0,0.150000,0.035707
-0.600000,3,96,1,0.030303,0.017228
-0.800000,1,99,0,0.010000,0.009950
-0.920000,0,100,0,0.000000,0.000000
