m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,98,2,0,0.980000,0.014000
0.200000,85,15,0,0.850000,0.035707
0.080000,70,30,0,0.700000,0.045826
-0.080000,69,31,0,0.690000,0.046249
-0.200000,58,42,0,0.580000,0.049356
-0.600000,24,76,0,0.240000,0.042708
-0.800000,1,99,0,0.010000,0.009950
-0.920000,6,94,0,0.060000,0.023749
