m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,99,1,0,0.990000,0.009950
0.080000,93,7,0,0.930000,0.025515
-0.080000,92,8,0,0.920000,0.027129
-0.200000,84,16,0,0.840000,0.036661
-0.600000,56,44,0,0.560000,0.049639
-0.800000,46,54,0,0.460000,0.049840
-0.920000,30,70,0,0.300000,0.045826
