m0,count_A,count_B,invalid,probability,standard_error
0.920000,97,3,0,0.970000,0.017059
0.800000,97,2,1,0.979798,0.014140
0.600000,92,8,0,0.920000,0.027129
0.200000,62,38,0,0.620000,0.048539
0.080000,57,42,1,0.575758,0.049672
-0.080000,34,66,0,0.340000,0.047371
-0.200000,32,68,0,0.320000,0.046648
-0.600000,6,94,0,0.060000,0.023749
-0.800000,0,100,0,0.000000,0.000000
-0.920000,1,99,0,0.010000,0.009950
