m0,count_A,count_B,probability,standard_error
0.920000,96,4,0.960000,0.019596
0.800000,96,4,0.960000,0.019596
0.600000,97,3,0.970000,0.017059
0.200000,93,7,0.930000,0.025515
0.080000,91,9,0.910000,0.028618
-0.080000,76,23,0.767677,0.042444
-0.200000,73,27,0.730000,0.044396
-0.600000,36,64,0.360000,0.048000
-0.800000,15,85,0.150000,0.035707
-0.920000,7,93,0.070000,0.025515
