m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,99,1,0,0.990000,0.009950
0.080000,97,3,0,0.970000,0.017059
-0.080000,88,12,0,0.880000,0.032496
-0.200000,82,18,0,0.820000,0.038419
-0.600000,65,35,0,0.650000,0.047697
-0.800000,40,60,0,0.400000,0.048990
-0.920000,33,67,0,0.330000,0.047021
