m0,count_A,count_B,invalid,probability,standard_error
0.920000,97,3,0,0.970000,0.017059
0.800000,96,4,0,0.960000,0.019596
0.600000,96,4,0,0.960000,0.019596
0.200000,89,11,0,0.890000,0.031289
0.080000,69,31,0,0.690000,0.046249
-0.080000,42,58,0,0.420000,0.049356
-0.200000,50,50,0,0.500000,0.050000
-0.600000,6,93,1,0.060606,0.023981
-0.800000,1,99,0,0.010000,0.009950
-0.920000,0,100,0,0.000000,0.000000
