m0,count_A,count_B,probability,standard_error
0.920000,97,3,0.970000,0.017059
0.800000,97,3,0.970000,0.017059
0.600000,92,8,0.920000,0.027129
0.200000,79,21,0.790000,0.040731
0.080000,78,22,0.780000,0.041425
-0.080000,66,34,0.660000,0.047371
-0.200000,66,33,0.666667,0.047378
-0.600000,60,40,0.600000,0.048990
-0.800000,35,65,0.350000,0.047697
-0.920000,21,79,0.210000,0.040731
