m0,count_A,count_B,invalid,probability,standard_error
0.920000,96,4,0,0.960000,0.019596
0.800000,100,0,0,1.000000,0.000000
0.600000,98,2,0,0.980000,0.014000
0.200000,63,37,0,0.630000,0.048280
0.080000,58,42,0,0.580000,0.049356
-0.080000,36,64,0,0.360000,0.048000
-0.200000,7,93,0,0.070000,0.025515
-0.600000,1,99,0,0.010000,0.009950
-0.800000,2,98,0,0.020000,0.014000
-0.920000,1,99,0,0.010000,0.009950
