m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,98,2,0,0.980000,0.014000
0.080000,98,1,1,0.989899,0.010050
-0.080000,93,7,0,0.930000,0.025515
-0.200000,88,10,2,0.897959,0.030578
-0.600000,73,27,0,0.730000,0.044396
-0.800000,57,43,0,0.570000,0.049508
-0.920000,25,75,0,0.250000,0.043301
