m0,count_A,count_B,invalid,probability,standard_error
0.920000,54,46,0,0.540000,0.049840
0.800000,22,78,0,0.220000,0.041425
0.600000,17,83,0,0.170000,0.037563
0.200000,18,80,2,0.183673,0.039115
0.080000,7,92,1,0.070707,0.025763
-0.080000,7,93,0,0.070000,0.025515
-0.200000,1,98,1,0.010101,0.010050
-0.600000,1,98,1,0.010101,0.010050
-0.800000,1,99,0,0.010000,0.009950
-0.920000,0,99,1,0.000000,0.000000
