m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,94,6,0,0.940000,0.023749
0.200000,73,27,0,0.730000,0.044396
0.080000,74,26,0,0.740000,0.043863
-0.080000,54,46,0,0.540000,0.049840
-0.200000,37,63,0,0.370000,0.048280
-0.600000,17,83,0,0.170000,0.037563
-0.800000,9,91,0,0.090000,0.028618
-0.920000,3,97,0,0.030000,0.017059
