m0,count_A,count_B,invalid,probability,standard_error
0.920000,94,6,0,0.940000,0.023749
0.800000,87,13,0,0.870000,0.033630
0.600000,76,24,0,0.760000,0.042708
0.200000,56,44,0,0.560000,0.049639
0.080000,51,49,0,0.510000,0.049990
-0.080000,28,72,0,0.280000,0.044900
-0.200000,34,66,0,0.340000,0.047371
-0.600000,7,93,0,0.070000,0.025515
-0.800000,0,100,0,0.000000,0.000000
-0.920000,1,99,0,0.010000,0.009950
