m0,count_A,count_B,invalid,probability,standard_error
0.920000,98,2,0,0.980000,0.014000
0.800000,98,2,0,0.980000,0.014000
0.600000,94,6,0,0.940000,0.023749
0.200000,88,12,0,0.880000,0.032496
0.080000,79,21,0,0.790000,0.040731
-0.080000,77,23,0,0.770000,0.042083
-0.200000,63,37,0,0.630000,0.048280
-0.600000,35,65,0,0.350000,0.047697
-0.800000,20,80,0,0.200000,0.040000
-0.920000,11,89,0,0.110000,0.031289
