m0,count_A,count_B,invalid,probability,standard_error
0.920000,99,1,0,0.990000,0.009950
0.800000,96,4,0,0.960000,0.019596
0.600000,96,4,0,0.960000,0.019596
0.200000,88,12,0,0.880000,0.032496
0.080000,74,26,0,0.740000,0.043863
-0.080000,70,30,0,0.700000,0.045826
-0.200000,62,38,0,0.620000,0.048539
-0.600000,41,59,0,0.410000,0.049183
-0.800000,44,56,0,0.440000,0.049639
-0.920000,33,67,0,0.330000,0.047021
