m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,99,1,0,0.990000,0.009950
0.200000,85,15,0,0.850000,0.035707
0.080000,72,28,0,0.720000,0.044900
-0.080000,60,40,0,0.600000,0.048990
-0.200000,54,46,0,0.540000,0.049840
-0.600000,19,81,0,0.190000,0.039230
-0.800000,11,89,0,0.110000,0.031289
-0.920000,1,99,0,0.010000,0.009950
