m0,count_A,count_B,invalid,probability,standard_error
0.920000,98,2,0,0.980000,0.014000
0.800000,100,0,0,1.000000,0.000000
0.600000,95,4,1,0.959596,0.019790
0.200000,83,17,0,0.830000,0.037563
0.080000,69,31,0,0.690000,0.046249
-0.080000,65,35,0,0.650000,0.047697
-0.200000,46,54,0,0.460000,0.049840
-0.600000,19,81,0,0.190000,0.039230
-0.800000,11,89,0,0.110000,0.031289
-0.920000,2,98,0,0.020000,0.014000
