m0,count_A,count_B,probability,standard_error
0.920000,54,46,0.540000,0.049840
0.800000,62,38,0.620000,0.048539
0.600000,53,46,0.535354,0.050126
0.200000,63,37,0.630000,0.048280
0.080000,62,38,0.620000,0.048539
-0.080000,40,58,0.408163,0.049648
-0.200000,49,51,0.490000,0.049990
-0.600000,22,78,0.220000,0.041425
-0.800000,16,83,0.161616,0.036995
-0.920000,6,94,0.060000,0.023749
