m0,count_A,count_B,invalid,probability,standard_error
0.920000,97,3,0,0.970000,0.017059
0.800000,97,3,0,0.970000,0.017059
0.600000,90,10,0,0.900000,0.030000
0.200000,70,30,0,0.700000,0.045826
0.080000,52,48,0,0.520000,0.049960
-0.080000,36,64,0,0.360000,0.048000
-0.200000,32,68,0,0.320000,0.046648
-0.600000,13,87,0,0.130000,0.033630
-0.800000,3,97,0,0.030000,0.017059
-0.920000,2,98,0,0.020000,0.014000
