m0,count_A,count_B,invalid,probability,standard_error
0.920000,98,2,0,0.980000,0.014000
0.800000,95,5,0,0.950000,0.021794
0.600000,85,15,0,0.850000,0.035707
0.200000,71,29,0,0.710000,0.045376
0.080000,52,48,0,0.520000,0.049960
-0.080000,42,58,0,0.420000,0.049356
-0.200000,38,62,0,0.380000,0.048539
-0.600000,9,91,0,0.090000,0.028618
-0.800000,3,97,0,0.030000,0.017059
-0.920000,3,97,0,0.030000,0.017059
