m0,count_A,count_B,invalid,probability,standard_error
0.920000,83,17,0,0.830000,0.037563
0.800000,85,15,0,0.850000,0.035707
0.600000,72,28,0,0.720000,0.044900
0.200000,61,39,0,0.610000,0.048775
0.080000,39,61,0,0.390000,0.048775
-0.080000,28,72,0,0.280000,0.044900
-0.200000,22,77,1,0.222222,0.041783
-0.600000,2,98,0,0.020000,0.014000
-0.800000,4,96,0,0.040000,0.019596
-0.920000,4,96,0,0.040000,0.019596
