m0,count_A,count_B,probability,standard_error
0.920000,98,2,0.980000,0.014000
0.800000,95,5,0.950000,0.021794
0.600000,87,13,0.870000,0.033630
0.200000,64,36,0.640000,0.048000
0.080000,59,41,0.590000,0.049183
-0.080000,51,49,0.510000,0.049990
-0.200000,35,65,0.350000,0.047697
-0.600000,26,74,0.260000,0.043863
-0.800000,12,88,0.120000,0.032496
-0.920000,8,92,0.080000,0.027129
