m0,count_A,count_B,probability,standard_error
0.920000,92,7,0.929293,0.025763
0.800000,94,6,0.940000,0.023749
0.600000,84,16,0.840000,0.036661
0.200000,61,39,0.610000,0.048775
0.080000,60,40,0.600000,0.048990
-0.080000,40,60,0.400000,0.048990
-0.200000,25,75,0.250000,0.043301
-0.600000,9,91,0.090000,0.028618
-0.800000,0,100,0.000000,0.000000
-0.920000,0,100,0.000000,0.000000
