m0,count_A,count_B,invalid,probability,standard_error
0.920000,96,4,0,0.960000,0.019596
0.800000,99,1,0,0.990000,0.009950
0.600000,98,2,0,0.980000,0.014000
0.200000,86,14,0,0.860000,0.034699
0.080000,68,32,0,0.680000,0.046648
-0.080000,58,42,0,0.580000,0.049356
-0.200000,40,60,0,0.400000,0.048990
-0.600000,11,89,0,0.110000,0.031289
-0.800000,1,99,0,0.010000,0.009950
-0.920000,5,95,0,0.050000,0.021794
