m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,99,1,0,0.990000,0.009950
0.200000,94,6,0,0.940000,0.023749
0.080000,91,9,0,0.910000,0.028618
-0.080000,78,21,1,0.787879,0.041087
-0.200000,72,28,0,0.720000,0.044900
-0.600000,34,66,0,0.340000,0.047371
-0.800000,14,86,0,0.140000,0.034699
-0.920000,6,94,0,0.060000,0.023749
