m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,95,5,0,0.950000,0.021794
0.600000,99,1,0,0.990000,0.009950
0.200000,90,10,0,0.900000,0.030000
0.080000,90,10,0,0.900000,0.030000
-0.080000,66,34,0,0.660000,0.047371
-0.200000,68,32,0,0.680000,0.046648
-0.600000,29,71,0,0.290000,0.045376
-0.800000,18,82,0,0.180000,0.038419
-0.920000,4,96,0,0.040000,0.019596
