m0,count_A,count_B,invalid,probability,standard_error
0.920000,99,1,0,0.990000,0.009950
0.800000,99,1,0,0.990000,0.009950
0.600000,97,3,0,0.970000,0.017059
0.200000,75,25,0,0.750000,0.043301
0.080000,52,48,0,0.520000,0.049960
-0.080000,35,65,0,0.350000,0.047697
-0.200000,29,71,0,0.290000,0.045376
-0.600000,5,95,0,0.050000,0.021794
-0.800000,5,95,0,0.050000,0.021794
-0.920000,1,99,0,0.010000,0.009950
