m0,count_A,count_B,invalid,probability,standard_error
0.920000,97,3,0,0.970000,0.017059
0.800000,84,16,0,0.840000,0.036661
0.600000,85,15,0,0.850000,0.035707
0.200000,61,39,0,0.610000,0.048775
0.080000,43,57,0,0.430000,0.049508
-0.080000,42,58,0,0.420000,0.049356
-0.200000,30,70,0,0.300000,0.045826
-0.600000,5,95,0,0.050000,0.021794
-0.800000,3,97,0,0.030000,0.017059
-0.920000,1,99,0,0.010000,0.009950
