m0,count_A,count_B,invalid,probability,standard_error
0.920000,98,2,0,0.980000,0.014000
0.800000,99,1,0,0.990000,0.009950
0.600000,97,3,0,0.970000,0.017059
0.200000,86,14,0,0.860000,0.034699
0.080000,80,20,0,0.800000,0.040000
-0.080000,78,22,0,0.780000,0.041425
-0.200000,53,47,0,0.530000,0.049910
-0.600000,23,77,0,0.230000,0.042083
-0.800000,16,84,0,0.160000,0.036661
-0.920000,10,90,0,0.100000,0.030000
