m0,count_A,count_B,invalid,probability,standard_error
0.920000,99,0,1,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,100,0,0,1.000000,0.000000
0.080000,99,1,0,0.990000,0.009950
-0.080000,97,3,0,0.970000,0.017059
-0.200000,92,8,0,0.920000,0.027129
-0.600000,65,35,0,0.650000,0.047697
-0.800000,37,63,0,0.370000,0.048280
-0.920000,16,84,0,0.160000,0.036661
