m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,89,11,0,0.890000,0.031289
0.080000,84,16,0,0.840000,0.036661
-0.080000,80,20,0,0.800000,0.040000
-0.200000,64,36,0,0.640000,0.048000
-0.600000,25,75,0,0.250000,0.043301
-0.800000,16,84,0,0.160000,0.036661
-0.920000,8,92,0,0.080000,0.027129
