m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,98,1,1,0.989899,0.010050
0.600000,93,7,0,0.930000,0.025515
0.200000,75,25,0,0.750000,0.043301
0.080000,61,38,1,0.616162,0.048877
-0.080000,55,44,1,0.555556,0.049941
-0.200000,38,61,1,0.383838,0.048877
-0.600000,13,87,0,0.130000,0.033630
-0.800000,6,94,0,0.060000,0.023749
-0.920000,9,91,0,0.090000,0.028618
