m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,99,1,0,0.990000,0.009950
0.200000,98,2,0,0.980000,0.014000
0.080000,98,2,0,0.980000,0.014000
-0.080000,90,10,0,0.900000,0.030000
-0.200000,89,11,0,0.890000,0.031289
-0.600000,80,20,0,0.800000,0.040000
-0.800000,61,39,0,0.610000,0.048775
-0.920000,25,75,0,0.250000,0.043301
