m0,count_A,count_B,invalid,probability,standard_error
0.920000,96,3,1,0.969697,0.017228
0.800000,97,3,0,0.970000,0.017059
0.600000,88,11,1,0.888889,0.031585
0.200000,76,24,0,0.760000,0.042708
0.080000,60,40,0,0.600000,0.048990
-0.080000,39,61,0,0.390000,0.048775
-0.200000,34,65,1,0.343434,0.047725
-0.600000,13,86,1,0.131313,0.033944
-0.800000,5,95,0,0.050000,0.021794
-0.920000,3,97,0,0.030000,0.017059
