m0,count_A,count_B,invalid,probability,standard_error
0.920000,100,0,0,1.000000,0.000000
0.800000,100,0,0,1.000000,0.000000
0.600000,100,0,0,1.000000,0.000000
0.200000,92,8,0,0.920000,0.027129
0.080000,87,13,0,0.870000,0.033630
-0.080000,61,39,0,0.610000,0.048775
-0.200000,48,52,0,0.480000,0.049960
-0.600000,8,92,0,0.080000,0.027129
-0.800000,5,95,0,0.050000,0.021794
-0.920000,5,95,0,0.050000,0.021794
