m0,count_A,count_B,invalid,probability,standard_error
0.920000,95,5,0,0.950000,0.021794
0.800000,91,9,0,0.910000,0.028618
0.600000,72,26,2,0.734694,0.044598
0.200000,57,43,0,0.570000,0.049508
0.080000,51,48,1,0.515152,0.050229
-0.080000,52,46,2,0.530612,0.050413
-0.200000,35,64,1,0.353535,0.048048
-0.600000,26,74,0,0.260000,0.043863
-0.800000,9,91,0,0.090000,0.028618
-0.920000,4,96,0,0.040000,0.019596
