m0,count_A,count_B,probability,standard_error
0.920000,40,60,0.400000,0.048990
0.800000,32,68,0.320000,0.046648
0.600000,12,88,0.120000,0.032496
0.200000,5,95,0.050000,0.021794
0.080000,2,98,0.020000,0.014000
-0.080000,2,98,0.020000,0.014000
-0.200000,1,99,0.010000,0.009950
-0.600000,0,100,0.000000,0.000000
-0.800000,0,100,0.000000,0.000000
-0.920000,0,100,0.000000,0.000000
