m0,count_A,count_B,probability,standard_error
0.920000,99.0,1.0,0.990000,0.009950
0.800000,99.0,1.0,0.990000,0.009950
0.600000,98.0,2.0,0.980000,0.014000
0.200000,85.0,15.0,0.850000,0.035707
0.080000,68.0,32.0,0.680000,0.046648
-0.080000,43.0,57.0,0.430000,0.049508
-0.200000,22.0,78.0,0.220000,0.041425
-0.600000,24.0,76.0,0.240000,0.042708
-0.800000,11.0,89.0,0.110000,0.031289
-0.920000,13.0,87.0,0.130000,0.033630
