m0,count_A,count_B,probability,standard_error
0.920000,78.0,22.0,0.780000,0.041425
0.800000,71.0,29.0,0.710000,0.045376
0.600000,73.0,27.0,0.730000,0.044396
0.200000,24.0,76.0,0.240000,0.042708
0.080000,21.0,79.0,0.210000,0.040731
-0.080000,4.0,96.0,0.040000,0.019596
-0.200000,0.0,100.0,0.000000,0.000000
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
