m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,98.0,2.0,0.980000,0.014000
0.200000,80.0,20.0,0.800000,0.040000
0.080000,62.0,38.0,0.620000,0.048539
-0.080000,51.0,49.0,0.510000,0.049990
-0.200000,44.0,56.0,0.440000,0.049639
-0.600000,14.0,86.0,0.140000,0.034699
-0.800000,9.0,91.0,0.090000,0.028618
-0.920000,1.0,99.0,0.010000,0.009950
