m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,96.0,4.0,0.960000,0.019596
0.080000,91.0,9.0,0.910000,0.028618
-0.080000,77.0,23.0,0.770000,0.042083
-0.200000,64.0,36.0,0.640000,0.048000
-0.600000,51.0,49.0,0.510000,0.049990
-0.800000,38.0,62.0,0.380000,0.048539
-0.920000,11.0,89.0,0.110000,0.031289
