m0,count_A,count_B,probability,standard_error
0.920000,86.0,14.0,0.860000,0.034699
0.800000,91.0,9.0,0.910000,0.028618
0.600000,82.0,18.0,0.820000,0.038419
0.200000,64.0,36.0,0.640000,0.048000
0.080000,57.0,43.0,0.570000,0.049508
-0.080000,38.0,62.0,0.380000,0.048539
-0.200000,26.0,74.0,0.260000,0.043863
-0.600000,7.0,93.0,0.070000,0.025515
-0.800000,2.0,98.0,0.020000,0.014000
-0.920000,4.0,96.0,0.040000,0.019596
