m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,96.0,4.0,0.960000,0.019596
0.080000,82.0,18.0,0.820000,0.038419
-0.080000,65.0,35.0,0.650000,0.047697
-0.200000,42.0,58.0,0.420000,0.049356
-0.600000,6.0,94.0,0.060000,0.023749
-0.800000,4.0,96.0,0.040000,0.019596
-0.920000,4.0,96.0,0.040000,0.019596
