m0,count_A,count_B,probability,standard_error
0.920000,99.0,1.0,0.990000,0.009950
0.800000,92.0,8.0,0.920000,0.027129
0.600000,83.0,17.0,0.830000,0.037563
0.200000,35.0,65.0,0.350000,0.047697
0.080000,18.0,82.0,0.180000,0.038419
-0.080000,7.0,93.0,0.070000,0.025515
-0.200000,1.0,99.0,0.010000,0.009950
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
