m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,99.0,1.0,0.990000,0.009950
0.080000,93.0,7.0,0.930000,0.025515
-0.080000,77.0,23.0,0.770000,0.042083
-0.200000,70.0,30.0,0.700000,0.045826
-0.600000,22.0,78.0,0.220000,0.041425
-0.800000,3.0,97.0,0.030000,0.017059
-0.920000,1.0,99.0,0.010000,0.009950
