m0,count_A,count_B,probability,standard_error
0.920000,94,6,0.940000,0.023749
0.800000,97,3,0.970000,0.017059
0.600000,97,3,0.970000,0.017059
0.200000,91,9,0.910000,0.028618
0.080000,84,16,0.840000,0.036661
-0.080000,52,48,0.520000,0.049960
-0.200000,39,61,0.390000,0.048775
-0.600000,7,93,0.070000,0.025515
-0.800000,2,98,0.020000,0.014000
-0.920000,2,98,0.020000,0.014000
