m0,count_A,count_B,probability,standard_error
0.920000,97.0,3.0,0.970000,0.017059
0.800000,93.0,7.0,0.930000,0.025515
0.600000,91.0,9.0,0.910000,0.028618
0.200000,61.0,39.0,0.610000,0.048775
0.080000,45.0,55.0,0.450000,0.049749
-0.080000,38.0,62.0,0.380000,0.048539
-0.200000,23.0,77.0,0.230000,0.042083
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
