m0,count_A,count_B,probability,standard_error
0.920000,99.0,1.0,0.990000,0.009950
0.800000,100.0,0.0,1.000000,0.000000
0.600000,97.0,3.0,0.970000,0.017059
0.200000,73.0,27.0,0.730000,0.044396
0.080000,57.0,43.0,0.570000,0.049508
-0.080000,49.0,51.0,0.490000,0.049990
-0.200000,40.0,60.0,0.400000,0.048990
-0.600000,17.0,83.0,0.170000,0.037563
-0.800000,12.0,88.0,0.120000,0.032496
-0.920000,6.0,94.0,0.060000,0.023749
